total,pde,boundary,initial
1.439106464385986328e-02,7.156026549637317657e-03,2.546397081459872425e-05,7.209573872387409210e-03
1.441296748816967010e-02,8.229224011301994324e-03,6.923434557393193245e-05,6.114508956670761108e-03
1.402949821203947067e-02,6.431292276829481125e-03,4.194986468064598739e-05,7.556255906820297241e-03
1.257506757974624634e-02,6.710210815072059631e-03,2.472986852808389813e-05,5.840126425027847290e-03
1.864990592002868652e-02,9.776832535862922668e-03,3.690861194627359509e-05,8.836166001856327057e-03
1.365058310329914093e-02,6.488257087767124176e-03,4.797140718437731266e-05,7.114354986697435379e-03
1.603136397898197174e-02,7.124869618564844131e-03,1.377221633447334170e-05,8.892721496522426605e-03
1.590314507484436035e-02,7.160908542573451996e-03,1.839522519730962813e-05,8.723841048777103424e-03
1.597720012068748474e-02,7.546158041805028915e-03,2.037110607489012182e-05,8.410671725869178772e-03
1.229604519903659821e-02,6.581945344805717468e-03,5.825660628033801913e-05,5.655843764543533325e-03
1.332280412316322327e-02,5.615222267806529999e-03,6.252331513678655028e-05,7.645058445632457733e-03
1.367412321269512177e-02,6.809601094573736191e-03,1.837039599195122719e-05,6.846151780337095261e-03
2.007808722555637360e-02,1.190465129911899567e-02,2.276399754919111729e-05,8.150671608746051788e-03
1.662745140492916107e-02,7.227268069982528687e-03,6.923027103766798973e-05,9.330953471362590790e-03
1.314992085099220276e-02,6.143295671790838242e-03,8.459835225949063897e-05,6.922027096152305603e-03
1.498892903327941895e-02,6.169811822474002838e-03,6.208052946021780372e-05,8.757036179304122925e-03
1.681181043386459351e-02,8.196363225579261780e-03,5.008393054595217109e-05,8.565364405512809753e-03
1.202696189284324646e-02,5.296998657286167145e-03,3.992576603195630014e-05,6.690037436783313751e-03
1.360931806266307831e-02,5.110705737024545670e-03,1.345837081316858530e-04,8.364029228687286377e-03
1.388810481876134872e-02,7.339453324675559998e-03,3.658048080978915095e-05,6.512071006000041962e-03
1.767688989639282227e-02,1.062252465635538101e-02,1.174852441181428730e-04,6.936880759894847870e-03
1.299664378166198730e-02,6.807585246860980988e-03,5.778732156613841653e-05,6.131270900368690491e-03
1.676597073674201965e-02,9.758142754435539246e-03,1.114191254600882530e-04,6.896409671753644943e-03
1.459357887506484985e-02,7.536474615335464478e-03,3.201346771675162017e-05,7.025090977549552917e-03
1.539189089089632034e-02,8.162214420735836029e-03,9.531910473015159369e-05,7.134357467293739319e-03
1.177423819899559021e-02,5.778166465461254120e-03,8.097870158962905407e-05,5.915092770010232925e-03
1.392031740397214890e-02,6.750627420842647552e-03,1.390782272210344672e-04,7.030611857771873474e-03
1.224142592400312424e-02,5.659671034663915634e-03,3.115335130132734776e-05,6.550601683557033539e-03
1.877408660948276520e-02,1.016593910753726959e-02,8.531374623998999596e-05,8.522833697497844696e-03
1.659509912133216858e-02,1.036130636930465698e-02,4.016921593574807048e-05,6.193623878061771393e-03
1.406189892441034317e-02,6.931670941412448883e-03,1.450318522984161973e-04,6.985195912420749664e-03
1.246831193566322327e-02,6.237420253455638885e-03,1.217717945110052824e-04,6.109119392931461334e-03
1.382080838084220886e-02,6.380139850080013275e-03,7.689859921811148524e-05,7.363770157098770142e-03
1.586890406906604767e-02,8.875218220055103302e-03,2.861904431483708322e-05,6.965066771954298019e-03
1.593702845275402069e-02,8.523489348590373993e-03,1.273924281122162938e-04,7.286146283149719238e-03
1.351803541183471680e-02,5.378732923418283463e-03,1.176942678284831345e-04,8.021607995033264160e-03
1.709298416972160339e-02,1.017083972692489624e-02,1.074548490578308702e-04,6.814688444137573242e-03
1.386069320142269135e-02,7.160176523029804230e-03,3.164804729749448597e-05,6.668868474662303925e-03
1.824040710926055908e-02,1.194323413074016571e-02,3.547689630067907274e-05,6.261695176362991333e-03
1.635609567165374756e-02,9.453414008021354675e-03,1.016220194287598133e-04,6.801059469580650330e-03
1.265844423323869705e-02,7.323308847844600677e-03,5.056688314653001726e-05,5.284568294882774353e-03
1.339957863092422485e-02,5.524490959942340851e-03,9.076120477402582765e-05,7.784326560795307159e-03
1.480520702898502350e-02,8.099790662527084351e-03,4.014034493593499064e-05,6.665276829153299332e-03
1.335344649851322174e-02,6.908652372658252716e-03,6.633444718318060040e-05,6.378459744155406952e-03
1.150813698768615723e-02,5.003775469958782196e-03,4.541344969766214490e-05,6.458948366343975067e-03
1.448307372629642487e-02,6.403240375220775604e-03,4.812675251741893589e-05,8.031707257032394409e-03
1.220298185944557190e-02,5.680189467966556549e-03,5.253276322036981583e-05,6.470259279012680054e-03
1.631238684058189392e-02,9.627476334571838379e-03,1.256306859431788325e-04,6.559280212968587875e-03
1.645820774137973785e-02,9.481812827289104462e-03,9.377064270665869117e-05,6.882624700665473938e-03
1.281345635652542114e-02,5.725424271076917648e-03,7.389391248580068350e-05,7.014137692749500275e-03
1.173952315002679825e-02,4.533750005066394806e-03,4.922858352074399590e-05,7.156544364988803864e-03
1.239006966352462769e-02,5.783756263554096222e-03,4.711518340627662838e-05,6.559197790920734406e-03
1.210286375135183334e-02,6.229142658412456512e-03,5.630079613183625042e-05,5.817420314997434616e-03
1.271523721516132355e-02,5.558625794947147369e-03,5.755175880040042102e-05,7.099060341715812683e-03
1.206250302493572235e-02,5.468761082738637924e-03,2.944583320640958846e-05,6.564295850694179535e-03
1.214227639138698578e-02,5.765115842223167419e-03,1.553607580717653036e-05,6.361624225974082947e-03
1.207726076245307922e-02,7.512773852795362473e-03,3.469029979896731675e-05,4.529797006398439407e-03
1.807945221662521362e-02,1.222752593457698822e-02,3.745436333701945841e-05,5.814473144710063934e-03
1.272184029221534729e-02,6.827434990555047989e-03,5.968684490653686225e-05,5.834718234837055206e-03
1.299319788813591003e-02,7.892185822129249573e-03,5.367213452700525522e-05,5.047339946031570435e-03
1.470776367932558060e-02,8.724214509129524231e-03,4.322867607697844505e-05,5.940320901572704315e-03
1.248343102633953094e-02,7.252971641719341278e-03,5.000430246582254767e-05,5.180454812943935394e-03
1.182612031698226929e-02,7.119598798453807831e-03,7.359342998825013638e-05,4.632927477359771729e-03
1.640711538493633270e-02,9.614165872335433960e-03,9.199601481668651104e-05,6.700953468680381775e-03
1.435133256018161774e-02,7.793600670993328094e-03,5.975427484372630715e-05,6.497977767139673233e-03
1.347452681511640549e-02,8.220030926167964935e-03,5.505405715666711330e-05,5.199441686272621155e-03
2.216170914471149445e-02,1.569478027522563934e-02,4.876843013335019350e-05,6.418161094188690186e-03
1.509521435946226120e-02,9.010000154376029968e-03,5.702341877622529864e-05,6.028191186487674713e-03
1.540930010378360748e-02,8.812164887785911560e-03,2.657098593772388995e-05,6.570565048605203629e-03
1.519124768674373627e-02,9.294476360082626343e-03,3.312941407784819603e-05,5.863642320036888123e-03
1.361191272735595703e-02,6.797551177442073822e-03,3.823961014859378338e-05,6.776122376322746277e-03
1.048382185399532318e-02,4.198921378701925278e-03,9.880674770101904869e-05,6.186093203723430634e-03
1.509192679077386856e-02,7.581061683595180511e-03,1.818902819650247693e-04,7.328975014388561249e-03
1.415419578552246094e-02,7.272996939718723297e-03,2.108515764120966196e-04,6.670347414910793304e-03
1.515047438442707062e-02,7.447726558893918991e-03,9.094409324461594224e-05,7.611803244799375534e-03
1.424084790050983429e-02,6.211018189787864685e-03,6.560987822012975812e-05,7.964219897985458374e-03
1.354373246431350708e-02,7.183354347944259644e-03,1.702192239463329315e-04,6.190159358084201813e-03
1.335658505558967590e-02,6.971471942961215973e-03,1.646199671085923910e-04,6.220493465662002563e-03
1.508096419274806976e-02,9.280096739530563354e-03,2.001529792323708534e-04,5.600714590400457382e-03
1.676217280328273773e-02,9.315649047493934631e-03,1.594424829818308353e-04,7.287080865353345871e-03
1.929184980690479279e-02,1.381993200629949570e-02,3.528892193571664393e-05,5.436628591269254684e-03
1.427725888788700104e-02,7.658547721803188324e-03,1.316964044235646725e-04,6.487014237791299820e-03
1.469776034355163574e-02,8.554479107260704041e-03,2.463481505401432514e-04,5.896933842450380325e-03
1.403666101396083832e-02,8.577371016144752502e-03,1.796607539290562272e-04,5.279629956930875778e-03
1.403490547090768814e-02,7.806782145053148270e-03,1.110730499931378290e-05,6.217015907168388367e-03
1.416617445647716522e-02,7.970469072461128235e-03,2.452891567372716963e-05,6.171176675707101822e-03
1.450076885521411896e-02,8.761127479374408722e-03,1.301596057601273060e-05,5.726625211536884308e-03
1.215072069317102432e-02,7.118707522749900818e-03,6.055455742171034217e-05,4.971458576619625092e-03
1.081043947488069534e-02,5.798683967441320419e-03,5.103059083921834826e-05,4.960725083947181702e-03
1.338500529527664185e-02,7.725430186837911606e-03,6.385914457496255636e-05,5.595716647803783417e-03
1.430185884237289429e-02,8.861105889081954956e-03,3.441638546064496040e-05,5.406337324529886246e-03
1.114042103290557861e-02,6.567312404513359070e-03,3.783488500630483031e-05,4.535273648798465729e-03
1.245353184640407562e-02,6.461684592068195343e-03,2.342263906029984355e-05,5.968424491584300995e-03
1.278243772685527802e-02,9.323569014668464661e-03,3.493646727292798460e-05,3.423931775614619255e-03
1.238158531486988068e-02,7.348437793552875519e-03,6.152555579319596291e-05,4.971621558070182800e-03
1.493431534618139267e-02,9.634055197238922119e-03,1.124603732023388147e-04,5.187800154089927673e-03
1.455997116863727570e-02,9.655578061938285828e-03,1.574957859702408314e-04,4.746896680444478989e-03
1.008604280650615692e-02,4.560867324471473694e-03,1.540186349302530289e-04,5.371157079935073853e-03
1.206731051206588745e-02,6.271409802138805389e-03,1.449397241231054068e-04,5.650961305946111679e-03
1.193412113934755325e-02,6.333755329251289368e-03,1.847509556682780385e-04,5.415614694356918335e-03
1.374410092830657959e-02,8.268652483820915222e-03,9.236522600986063480e-05,5.383084062486886978e-03
1.214997656643390656e-02,6.576446816325187683e-03,1.061099901562556624e-04,5.467419512569904327e-03
1.729458943009376526e-02,1.069567911326885223e-02,3.670313162729144096e-05,6.562205962836742401e-03
1.265591196715831757e-02,6.637769285589456558e-03,6.972720439080148935e-05,5.948415957391262054e-03
1.274058409035205841e-02,5.706511437892913818e-03,2.919888720498420298e-05,7.004873827099800110e-03
1.347946096211671829e-02,6.035116501152515411e-03,1.416575105395168066e-04,7.302687037736177444e-03
1.515685580670833588e-02,7.782412692904472351e-03,2.231578400824218988e-05,7.352126762270927429e-03
1.231561135500669479e-02,5.547940731048583984e-03,1.047849073074758053e-04,6.662885658442974091e-03
1.331444084644317627e-02,7.215767167508602142e-03,9.632430737838149071e-05,6.002348847687244415e-03
1.228206139057874680e-02,6.368157453835010529e-03,7.449684198945760727e-05,5.839406978338956833e-03
1.512676849961280823e-02,7.814888842403888702e-03,4.933104355586692691e-05,7.262548431754112244e-03
1.223358605057001114e-02,6.181479897350072861e-03,1.866340171545743942e-04,5.865472368896007538e-03
1.445310190320014954e-02,8.873524144291877747e-03,1.938387867994606495e-04,5.385738797485828400e-03
1.226803660392761230e-02,6.419365294277667999e-03,3.971701517002657056e-05,5.808954127132892609e-03
1.429524645209312439e-02,8.999962359666824341e-03,3.300235766801051795e-05,5.262281745672225952e-03
1.365192979574203491e-02,7.928136736154556274e-03,6.173315341584384441e-05,5.662060342729091644e-03
1.296937279403209686e-02,7.454732432961463928e-03,2.124044840456917882e-04,5.302235484123229980e-03
1.614214107394218445e-02,1.002213172614574432e-02,1.135190977947786450e-04,6.006490904837846756e-03
1.569701172411441803e-02,1.004722993820905685e-02,3.789963375311344862e-05,5.611882545053958893e-03
1.245639845728874207e-02,7.317331619560718536e-03,1.720681393635459244e-05,5.121860187500715256e-03
1.179096568375825882e-02,7.214534096419811249e-03,2.830475568771362305e-05,4.548126831650733948e-03
1.709086261689662933e-02,1.196968927979469299e-02,2.917879464803263545e-05,5.091995000839233398e-03
1.250888872891664505e-02,6.174567155539989471e-03,1.178792881546542048e-04,6.216442212462425232e-03
1.565833203494548798e-02,9.511237032711505890e-03,3.303311677882447839e-05,6.114061921834945679e-03
1.459428481757640839e-02,9.283708408474922180e-03,6.534301792271435261e-05,5.245232954621315002e-03
1.545153558254241943e-02,9.334428235888481140e-03,7.663501310162246227e-05,6.040472537279129028e-03
1.149163767695426941e-02,5.378726869821548462e-03,1.076037879101932049e-04,6.005306728184223175e-03
1.251667737960815430e-02,6.651599891483783722e-03,3.713019541464745998e-04,5.493775941431522369e-03
1.376907899975776672e-02,7.925486192107200623e-03,1.376221189275383949e-04,5.705970339477062225e-03
1.654746383428573608e-02,9.355934336781501770e-03,2.553173108026385307e-04,6.936213001608848572e-03
1.246673241257667542e-02,5.787076894193887711e-03,1.309092913288623095e-04,6.548745557665824890e-03
1.206095330417156219e-02,6.289372686296701431e-03,1.278152922168374062e-04,5.643764976412057877e-03
1.639798842370510101e-02,1.129866391420364380e-02,1.342982577625662088e-04,4.965025465935468674e-03
2.082964032888412476e-02,1.361974515020847321e-02,1.653836807236075401e-04,7.044510915875434875e-03
1.395795214921236038e-02,7.813284173607826233e-03,4.721381264971569180e-05,6.097454577684402466e-03
1.605524495244026184e-02,9.259271435439586639e-03,7.606226427014917135e-05,6.719911005347967148e-03
2.131451666355133057e-02,1.511415280401706696e-02,1.975560735445469618e-04,6.002807524055242538e-03
1.681585982441902161e-02,1.153014786541461945e-02,2.484456053934991360e-04,5.037265829741954803e-03
1.307231746613979340e-02,6.882376968860626221e-03,7.921762880869209766e-05,6.110723130404949188e-03
1.556897908449172974e-02,8.471954613924026489e-03,4.791520041180774570e-05,7.049108855426311493e-03
1.561821810901165009e-02,8.300524204969406128e-03,1.559184165671467781e-04,7.161775138229131699e-03
1.313743367791175842e-02,5.704102106392383575e-03,3.151990822516381741e-04,7.118131965398788452e-03
1.425290945917367935e-02,7.795738056302070618e-03,1.047487603500485420e-04,6.352422758936882019e-03
1.248063705861568451e-02,4.779173061251640320e-03,1.391049008816480637e-04,7.562358863651752472e-03
1.723481900990009308e-02,1.046279817819595337e-02,1.302467426285147667e-04,6.641774438321590424e-03
2.102930471301078796e-02,1.349969021975994110e-02,5.524281732505187392e-05,7.474370766431093216e-03
1.312561240047216415e-02,6.084497086703777313e-03,1.310343213845044374e-04,6.910081021487712860e-03
1.354891713708639145e-02,7.352073676884174347e-03,1.306414196733385324e-04,6.066202186048030853e-03
1.136635709553956985e-02,4.435532726347446442e-03,1.533868198748677969e-04,6.777437403798103333e-03
1.558462437242269516e-02,6.933208089321851730e-03,1.001426426228135824e-04,8.551273494958877563e-03
1.465313509106636047e-02,8.045552298426628113e-03,1.200639526359736919e-04,6.487518548965454102e-03
1.165396533906459808e-02,5.408641882240772247e-03,1.089382931240834296e-04,6.136385723948478699e-03
1.657671481370925903e-02,9.309793822467327118e-03,1.354993728455156088e-04,7.131422869861125946e-03
1.394076272845268250e-02,7.016054820269346237e-03,1.115001359721645713e-04,6.813207175582647324e-03
1.603544317185878754e-02,8.718905039131641388e-03,4.240542330080643296e-05,7.274133618921041489e-03
1.295059360563755035e-02,6.402727216482162476e-03,4.954107134835794568e-05,6.498324684798717499e-03
1.349250972270965576e-02,7.334739901125431061e-03,1.118262734962627292e-04,6.045943126082420349e-03
1.438326574862003326e-02,7.961242459714412689e-03,7.657214155187830329e-05,6.345450878143310547e-03
1.341714151203632355e-02,7.311421912163496017e-03,2.334627351956441998e-04,5.872256588190793991e-03
